part_number,cost,qty_sold,Label
632898c99471,0,23,Overseas
b6cede39fd1e,0,14,Overseas
b963559d36d5,0,76,Overseas
4ebab718a336,0,64,Overseas
58be2e66ca2e,0,7,Overseas
5c0bd9cdcf7f,0,38,Overseas
0740e9e156ac,0,16,Overseas
cdaf10b13d44,0,55,Overseas
8af0f7f1ee7e,0,79,Overseas
dde8349a217f,0,36,Overseas
02a769f6c5ad,0,28,Overseas
bf9528815089,0.344,64,Standard
3da2e480bb10,0,75,Overseas
c4b589634ce1,0,33,Overseas
f2f45b784870,0,1,Overseas
f854f6033799,0,39,Overseas
d923a045a910,0,25,Overseas
232e5f3a0a20,0,13,Overseas
2a295ecdebb3,0,52,Overseas
d79bbcfc20ca,0,67,Overseas
49ce45143347,0,60,Overseas
be17cc58662b,0,72,Overseas
a2dbbd6fe97c,0,75,Overseas
f6e070bc402f,0,58,Overseas
e789719daf75,0,24,Overseas
0b2a0df08b03,0,73,Overseas
cb640d705551,0,23,Overseas
870f60e0f4aa,0,16,Overseas
d79ce8599e2d,0,89,Overseas
f6ecf27b69b6,0,15,Overseas
71daa9b9a8ad,0,34,Overseas
d49cae62edd4,0,16,Overseas
3e8e27884568,0,75,Overseas
4eecddb03618,0,30,Overseas
78427ae0c7a9,0,93,Overseas
e0bd1e89f38b,0,24,Overseas
d30d0d153dbd,0,2,Overseas
9e347873f1f9,0,33,Overseas
c9fc6fe6a578,0,97,Overseas
ea1e7e086b22,0,50,Overseas
370d5f82f74d,0,66,Overseas
5a436d6e8180,0,82,Overseas
66fc9a604302,0,72,Overseas
cc0032815734,0,43,Overseas
7fe0da55fb87,0,14,Overseas
b5a2691dfe32,0,22,Overseas
2afbe52669ee,0,69,Overseas
db4f89027612,0,73,Overseas
3c6b534b74f7,0,100,Overseas
87d019215086,0,57,Overseas
7a41b3ad873e,0,81,Overseas
cb57d4cd54c3,0,4,Overseas
d82e89469ad4,0,52,Overseas
0ff2b114e7dd,0,47,Overseas
6b51b51476f7,0,85,Overseas
fde90dcd4377,0,5,Overseas
8988d68ea133,0,79,Overseas
333475f6ba76,0,91,Overseas
e6d04c733354,0,21,Overseas
9a9a48105734,0,36,Overseas
ee0cc05c76bd,0,11,Overseas
0b77d1bed2f8,0,64,Overseas
863f5469728e,0,100,Overseas
9f5815dee7f1,0,33,Overseas
5f7ab63fd392,0,91,Overseas
b7fbf4ae49de,0,87,Overseas
f529834af932,0,74,Overseas
6a5375a6c4f2,0,6,Overseas
c6c098ae88b2,0,26,Overseas
69db784d956e,0,95,Overseas
7e9a7f5cffc8,0,36,Overseas
09c94dfe88cd,0,23,Overseas
d8ad2cff3c1f,0,75,Overseas
2018432fcbf2,0,91,Overseas
59a2c14cc91f,0,94,Overseas
6caa933c366c,0,69,Overseas
3c60b283908c,0,38,Overseas
2d6a87576a61,0,30,Overseas
8af156c9da25,0,21,Overseas
f61bbbff326a,0,4,Overseas
a0fd4537acc7,0,94,Overseas
24266c27a596,0,99,Overseas
e8d348940ba2,0,13,Overseas
f9ae69ec52bd,0,44,Overseas
f0027f1f4238,0,38,Overseas
a1a0121b0e36,0,2,Overseas
1d20c69ba5cc,0,19,Overseas
0ab6c54b09bb,0,32,Overseas
ec221a48cf22,0,44,Overseas
3aba05f88570,0,30,Overseas
7e85b1a27d87,0,61,Overseas
4ee64554d592,0,96,Overseas
917f83b09449,0,89,Overseas
b5c9b2586d29,0,62,Overseas
da38bc2ed362,0,1,Overseas
c09380cecd38,0,21,Overseas
51463f3e33be,0,97,Overseas
a0a60d877cd5,0,89,Overseas
1421525af67e,0,5,Overseas
dda614ffd270,0,62,Overseas
ab812342b146,0,3,Overseas
a6cbd498d9c3,0,8,Overseas
a7c0da28cd6e,0,41,Overseas
c8af840bb865,0,67,Overseas
422d8010df46,0,91,Overseas
6f9c9ecd3b11,0,64,Overseas
0f4de53d62c0,0,40,Overseas
6eaea8fab4c1,0,37,Overseas
2c8c4ceb1f0e,0,17,Overseas
7cb46618d159,0,95,Overseas
4183950a5ed0,0,99,Overseas
fa022541a5f7,0,50,Overseas
a901153a6a2a,0,11,Overseas
d5003b03b0c1,0,61,Overseas
52bdf5696dfe,0,2,Overseas
e2f163205645,0,74,Overseas
f5fb4c71c0d8,0,84,Overseas
bef84cb92f66,0,19,Overseas
86d0464dc55f,0,14,Overseas
f584d1e9255a,0,59,Overseas
1288e7b55798,0,77,Overseas
7a91c5e9757a,0,25,Overseas
d8f1313b4e3a,0,97,Overseas
4c694045196a,0,33,Overseas
30a41837db70,0,65,Overseas
53c1463f5358,0,1,Overseas
ea8233b305b4,0,48,Overseas
3ce6a747f99d,0,82,Overseas
4716c141a3fa,0,58,Overseas
019f0c5e3e9b,0,41,Overseas
b7f5d29978cf,0,25,Overseas
1f09fa877010,0,73,Overseas
928646a913e4,0,4,Overseas
c03dcf93b0a7,0,16,Overseas
680b67e2acdc,0,26,Overseas
5bd060a949e6,0,1,Overseas
3c5ef280cc4d,0,35,Overseas
34a1faa77f63,0,99,Overseas
a4ff05123dad,0,17,Overseas
f1636c9d31b2,0,28,Overseas
cdf7850cbbee,0,98,Overseas
ad0b7f0371e6,0,85,Overseas
ba51209b4bf7,0,83,Overseas
7515d3eeea54,0,25,Overseas
81e63139a57d,0,17,Overseas
6fca28e4c836,0,35,Overseas
61ac9285f6c4,0,65,Overseas
6e9e9df7931a,0,42,Overseas
6eacf5b23080,0,29,Overseas
2c4e8451c36f,0,43,Overseas
73af5701da6b,0,19,Overseas
04c4b0eb5cac,0,63,Overseas
5bb0ebb9fdc4,0,20,Overseas
bf893275574e,0,50,Overseas
989a024ec089,0,87,Overseas
510fab8072d5,0,54,Overseas
12abf90bd885,0,17,Overseas
44e4c2c52312,0,24,Overseas
d3244506d0c1,0,7,Overseas
c7f2b2fe9e51,0,19,Overseas
2545c5cda930,0,61,Overseas
5aadeea3b7a2,0,83,Overseas
12a5b084ae70,0,59,Overseas
4de750970a5e,0,94,Overseas
dfe8861ead7c,0,38,Overseas
46e9928c6949,0,57,Overseas
96a93c3c729c,0,96,Overseas
163db8f9d440,0,77,Overseas
25a4e00b0912,0,51,Overseas
89a72db6601b,0,68,Overseas
756a7673f736,0,77,Overseas
ca9b0c1418e0,0,25,Overseas
abd7bc087a4d,0,57,Overseas
6878f27ae88d,0,50,Overseas
95ee6d2b12f2,0,45,Overseas
74d973c768ee,0.5,11,Standard
fb5a4e3bf5af,0,1,Overseas
537ff71200e6,0,6,Overseas
c5559c6323f1,0,53,Overseas
629b39af5a2f,0,30,Overseas
8e74049c3ecb,0,71,Overseas
738c92c79042,0,55,Overseas
e8bcde04bcb7,0,70,Overseas
aac5de93037e,0,14,Overseas
e6bd7fa055f8,0,73,Overseas
9aef2a52cbd2,0,14,Overseas
9ba335690199,0,71,Overseas
2ae81f09a794,0,31,Overseas
ca5cdbc3f7a1,0,31,Overseas
2ffa8ac9b548,0,3,Overseas
6c875975878b,0,3,Overseas
dbacf29332a1,0,67,Overseas
0dc021bee987,0,46,Overseas
29675d5c67b8,0,61,Overseas
d16ff327f41e,0,4,Overseas
0422acc337b3,0,53,Overseas
c926a79e0a64,0,85,Overseas
9fa3d38bb3a6,0,63,Overseas
1dbdeaac2f9e,0,1,Overseas
94793e1cfa1e,0,56,Overseas
a1bcdcced6cb,0,8,Overseas
e03be60c8b2c,8.44275,20,Custom
d83fd74e43a6,0,24,Overseas
62e076774126,0,40,Overseas
9cb5c145bc0e,0,30,Overseas
be04c9e8cf08,0,75,Overseas
733a8fe78226,0,62,Overseas
4e6840785602,0,22,Overseas
a932d7c09297,0,48,Overseas
71f25729f89c,0,33,Overseas
30b661914913,0,41,Overseas
c30c1c5bf9e7,0,37,Overseas
c973141312d6,0,4,Overseas
f4c9f54fa5ad,0,2,Overseas
3e8aaf9fac71,0,22,Overseas
b8ac6f906ab0,0,81,Overseas
27070a8aabdb,0,8,Overseas
704efd6c361e,0,88,Overseas
71b469818c80,0,48,Overseas
1462ef6cc332,0,93,Overseas
0ac92cfcb951,0,13,Overseas
15ae9692b07b,0,89,Overseas
d3ac80b20e5e,0,27,Overseas
02b3f4c38931,0,81,Overseas
343839a4ea82,0,26,Overseas
8bafab01d54f,0,11,Overseas
017b95a4c7b2,0,77,Overseas
ca4c99c903e4,0,22,Overseas
dfff1c7e052f,0,99,Overseas
99ab2ff64c98,0,12,Overseas
250bd9154328,0,99,Overseas
96cc4cee50ae,0,55,Overseas
9a9aea50c8bb,0,87,Overseas
23439ae1e238,0,78,Overseas
8f12f355dd81,0,32,Overseas
8216a026fe69,0,21,Overseas
be479d0ce373,0,15,Overseas
5bfd00695d56,0,85,Overseas
10d357f03fde,0,84,Overseas
79fe46039191,0,90,Overseas
e69f2cfd9208,0,46,Overseas
fef4ea81bd00,0,18,Overseas
e32e910d03de,0,99,Overseas
fc33844a41d9,0,60,Overseas
39de454b3457,0,90,Overseas
a27aa4aa897e,0,75,Overseas
3e27dcc0b46d,0,79,Overseas
731f7f7a7088,0,67,Overseas
74a48d8bee26,0,40,Overseas
e8078cdc7860,0,24,Overseas
d1c183ae96e0,0,50,Overseas
d5d9eb1d6d31,0,95,Overseas
976e63dc828e,0,92,Overseas
f5dbf458547f,0,64,Overseas
968f315f3d0c,0,84,Overseas
338705d80f18,0,43,Overseas
775f4f03b0f0,0.065,19,Overseas
db4987148b6b,0,15,Overseas
1a0cfc13f2c3,0,37,Overseas
c3c75cae75f0,0,57,Overseas
21241604e462,0,85,Overseas
a6e381392459,0,19,Overseas
75f5ba27839c,0,10,Overseas
c703ee0e73e7,0,40,Overseas
6e6cc83cd832,0,8,Overseas
8a515b12bdad,0,59,Overseas
749f5f70ba78,0,53,Overseas
c3debb53201e,0,19,Overseas
17e22d40f2b3,0,51,Overseas
4bc90f473108,0,61,Overseas
89de9a199138,0,48,Overseas
67d5e9f19b6f,0,89,Overseas
6c9d3d526f41,0,38,Overseas
c790eaf84e19,0,46,Overseas
a7dd61f85a3d,0,41,Overseas
0ab86f8e477f,0,55,Overseas
2dfa79d7da56,0,55,Overseas
198e9be75bd3,0,53,Overseas
2c5b50b2bbd7,0,95,Overseas
426e8575a42a,0,84,Overseas
448b94084891,0,22,Overseas
deae9666f393,0,88,Overseas
cc8b9faf2d58,0,32,Overseas
e2392f174afe,0,82,Overseas
6dd24a27a348,0,93,Overseas
16f9925a4c3f,0,66,Overseas
389688bfaa01,0,49,Overseas
8122a22418bb,0,54,Overseas
3dd41a9c9da8,0,54,Overseas
56c230f9c0c8,0,23,Overseas
bfa495afdd46,0,13,Overseas
77cfc89774b0,0,60,Overseas
6d63de6bcf42,0,45,Overseas
17fc16c637ba,0,14,Overseas
a3bbc044d722,0,36,Overseas
862e1562a812,0,10,Overseas
3eda5db055c3,0,31,Overseas
bd2edaa2c21c,0.12,48,Standard
fee5be77153f,0,65,Overseas
41b7491610f4,0,33,Overseas
34c63e21196b,0,65,Overseas
25abffc83714,0.125,15,Overseas
9a10cde969ba,0,14,Overseas
6c7a5b5a2345,0,9,Overseas
936fd8e3a739,0,51,Overseas
da411323fee4,0,79,Overseas
ee198ec31e8b,0,58,Overseas
ffdc06166853,0,92,Overseas
a8420d27b853,0,90,Overseas
03586b9e3c53,0,63,Overseas
33121965ffa8,0.00443,84,Overseas
8ab64b54930c,0,67,Overseas
9a6d1255099f,0,73,Overseas
37f98c3fe166,0,96,Overseas
32e01f24c623,0,90,Overseas
a4b053dc3250,0,75,Overseas
54acc95a2cce,0,85,Overseas
0f9c15a360be,0,7,Overseas
12c8760b770d,0,20,Overseas
92a4a0806bac,0,39,Overseas
87a4d2e9af26,0,74,Overseas
b57358db9c8c,0,84,Overseas
177266a1b524,0,69,Overseas
c2f8156845c7,0,20,Overseas
47317cb3548a,0,5,Overseas
ac8b20d9f264,0,27,Overseas
02fc0f2233ba,0,15,Overseas
3d8181b96a82,0,97,Overseas
dc4b40846bdd,0,4,Overseas
80623e84a17f,0,75,Overseas
dfe15245e048,0,47,Overseas
cbf89e83cbf6,0,38,Overseas
c6d4a96edf40,0,38,Overseas
9d79c428b758,0,30,Overseas
83551e12d854,0,14,Overseas
65a88545600d,0.9,39,Custom
8565a100a8d5,0,57,Overseas
de902b3119b8,0,45,Overseas
f7942e25c7b8,0,61,Overseas
3116c2e10b68,0,93,Overseas
eaff039bfd07,0,19,Overseas
4f4c65357785,0,75,Overseas
e496861cb7dd,0,66,Overseas
dfaaf4488206,0,2,Overseas
35d4924d3ea9,0,94,Overseas
0b3311b0b5bd,0,77,Overseas
d13c95a42a12,0,98,Overseas
2cf240393a84,0,20,Overseas
ef334582d9e6,0,19,Overseas
14c8bd682396,0,31,Overseas
93c5af9c9d4a,0,81,Overseas
51e950102e4a,0,21,Overseas
e68d646a51fb,0,68,Overseas
a891e7bb2a4b,0.45,27,Standard
20c7a40fd9ff,0,4,Overseas
c1259b94a03d,0,35,Overseas
700caaf3ebe4,0,83,Overseas
cc472b06600c,0,56,Overseas
bc1946153e9c,0,44,Overseas
bca92f79b363,0,41,Overseas
0cbf72608937,0,55,Overseas
949f00157fa9,0,19,Overseas
c5cb6184ba67,0,2,Overseas
99b11f92e01f,0,86,Overseas
27c9cd8efcee,0,46,Overseas
22a094727dc0,0,82,Overseas
ecb2e2f2131b,0,56,Overseas
dc4518eca1a9,0,11,Overseas
35c92a15744e,0,45,Overseas
20f1bdff0bd0,0,47,Overseas
1677c270e048,0,40,Overseas
c1d353877a78,0,40,Overseas
8fe83a81c707,0,69,Overseas
dd3549f4d33b,0,48,Overseas
c380356db12f,0,12,Overseas
9f0989ec97c8,0,74,Overseas
0d92239f3772,0,69,Overseas
fb44290df562,0,77,Overseas
374946c9db5e,0,70,Overseas
d7ff5d7ff529,0,95,Overseas
f667f3784123,0,69,Overseas
b716b634d29d,0,12,Overseas
972999a864ba,1.49,20,Custom
5f5a1f04d948,2.55,100,Custom
8bc233a17c7c,0,79,Overseas
6804959b3c2f,0,56,Overseas
0d480dd24ed2,0,24,Overseas
dae8c10b5873,0,24,Overseas
4db2cd7f9783,0,3,Overseas
477b18bae479,0,36,Overseas
ded4c5a8f27a,0,40,Overseas
d4984f58737f,0,23,Overseas
169cb0088086,0,94,Overseas
5fbccdb0cd23,0,24,Overseas
e1a3c782ce84,0,86,Overseas
41300bbfb4bf,0,30,Overseas
1e176ba3523c,0,50,Overseas
30b67520acaf,0,9,Overseas
abbff991b372,0,1,Overseas
8482ea78c6e0,0,16,Overseas
49efa67584af,0,40,Overseas
2d08fdf8ebdd,0,72,Overseas
f1361b1f3c46,0,15,Overseas
66c2f6a00c76,0,19,Overseas
ad33155c1852,0,91,Overseas
4bca7d3806ff,0,46,Overseas
f4ce2ff54d8c,0,59,Overseas
211237316a6f,0,5,Overseas
5984748bda2a,0,25,Overseas
f6755ebb78cf,0,18,Overseas
67cddc838bdf,0,49,Overseas
273fd7e11982,0,36,Overseas
4e8d050c22b0,0,73,Overseas
11ac53282de7,0,18,Overseas
d5987617d2a6,0,17,Overseas
cd58d352877e,1.75,26,Custom
c245c54d9eb0,0,78,Overseas
4dc37f4841b7,0,82,Overseas
bec82f49c407,0,32,Overseas
1760590208a1,0,11,Overseas
6d3688ed658e,0,40,Overseas
9703c907d21d,0,15,Overseas
8173a74f55f1,0,97,Overseas
6040c1bf4a31,0,45,Overseas
9b0810b1a58d,0,95,Overseas
1ee6dcaee665,0,50,Overseas
782b56aeec20,0,24,Overseas
5d58fb8e6820,0,100,Overseas
209ca53e21be,0,89,Overseas
51651e28ba5b,0,83,Overseas
6459f0126832,0,78,Overseas
28c00a76712d,0,66,Overseas
2a1f93da60eb,0,100,Overseas
7e893e5a9025,0,50,Overseas
10b4ca61416d,0,73,Overseas
480efa65bc3a,0,55,Overseas
ea9f540faa9c,0,25,Overseas
5d2c3d6a9d3d,0,16,Overseas
3b1ec24cd349,0,75,Overseas
d322dd655c98,0,65,Overseas
faad52dda788,0,8,Overseas
1ca7c784dc96,0,92,Overseas
c21ef209fdfa,0,87,Overseas
7b818ceca9f8,0,72,Overseas
65bbd70c7d85,0,41,Overseas
5ee4c8a3e012,0,53,Overseas
b33d02bd8eb2,0,75,Overseas
3e3769207775,0,98,Overseas
c550f3a6bbca,0,72,Overseas
a5a7aa6b3805,0,55,Overseas
5c38060d50f8,0,26,Overseas
9f9df4b0db4e,0,41,Overseas
de762ae107a7,0,70,Overseas
fe5cf5d53a73,0,75,Overseas
82a1bb8944dc,0,37,Overseas
ef49471a204f,0,86,Overseas
1a22dafef76f,0,60,Overseas
44a3c8436924,0,75,Overseas
d3ff8621bb7f,0,51,Overseas
4ff0a8227c8b,0,80,Overseas
0f3523168dc3,0,88,Overseas
69f5015a999a,0,9,Overseas
b3947419f061,0,68,Overseas
2bbbfa9a98c3,0,83,Overseas
dccf883ba4bf,0,16,Overseas
33e4e64b9bff,5.51,7,Custom
db63bf97872d,0,48,Overseas
6b38a4e5db11,0,73,Overseas
d56790b3a132,0,18,Overseas
552d83b13fa5,0,4,Overseas
3fd53e7c61cc,0,97,Overseas
2c3e8d6c7325,0,55,Overseas
ab88f3406af1,0,30,Overseas
b33863072dd4,0,42,Overseas
9691ac436519,0,60,Overseas
b76171eea7b3,0,1,Overseas
b05a1b8d2a2a,0,77,Overseas
4476a809f87d,0,93,Overseas
87fa7b4129e7,0,54,Overseas
f1c4567f98c8,0,52,Overseas
fbc00cdd9157,0,24,Overseas
fa84bf795f40,0,74,Overseas
b33faee58439,0,95,Overseas
11f23ef88d96,0,91,Overseas
0446b6c72bd8,0,4,Overseas
66764a7c3b2b,0,68,Overseas
68f41bdaf2e7,0,3,Overseas
78a676d1cf8f,0,80,Overseas
9bd4bcec8d6f,0,57,Overseas
d4609bc04f79,0,90,Overseas
2d2be6c92b58,0,64,Overseas
864d57814867,0,94,Overseas
03a275f639b6,0,60,Overseas
e91e289bb3eb,0,67,Overseas
0458918b8abe,0,99,Overseas
c7688d545070,0,28,Overseas
a41df2071e74,0,4,Overseas
eb964282d591,0,69,Overseas
fe9d639e9673,0,4,Overseas
f94ecbd97be4,0,96,Overseas
bff064eef184,0,89,Overseas
ec6057559e48,0,21,Overseas
ebf1b009957e,0,80,Overseas
6c400e7aadad,0,92,Overseas
a5d37a06aff0,0,60,Overseas
ea038b7686a8,0,33,Overseas
5afdfe6405cd,0,63,Overseas
daa2ce4c1ce4,0,87,Overseas
5aa011c69901,0,24,Overseas
649c5a9c7660,0,77,Overseas
3917dae41af6,0,37,Overseas
8f0716971a8f,0,23,Overseas
8ce58da2d497,0,73,Overseas
ba0fd8061675,0,5,Overseas
4e99eb43009a,0,88,Overseas
58badcee9cbf,0,68,Overseas
b49d8a64be3c,0,70,Overseas
10d628dcc0ee,0,32,Overseas
f812b402fa6b,0.76,52,Custom
4246f66b27f2,0,38,Overseas
1136502bc4bd,0,54,Overseas
e0a1c449c653,0,10,Overseas
eed1c86dc943,0,47,Overseas
4d6172b0d3fb,0,70,Overseas
44010c4cdffe,0,9,Overseas
c179a9016404,0,4,Overseas
6c2bf0da9176,0,14,Overseas
b2a662160256,0,62,Overseas
6cb4e01f2dbe,0,43,Overseas
53a61b90c099,0,97,Overseas
5a6c9a139926,0,88,Overseas
f877c54c01ed,0,44,Overseas
7acd9dfbe2e6,0,55,Overseas
3460b64ddf5d,0,84,Overseas
167aa18b6ea0,0,83,Overseas
cdf12c0dcb16,0,41,Overseas
a29d000d3414,0,67,Overseas
03044c737cb2,0,74,Overseas
200f1919ef6d,0,67,Overseas
3af5c6d01587,0,72,Overseas
4839b2280cdf,0,6,Overseas
189ddd7187ad,0,22,Overseas
53a7210f5793,0,3,Overseas
06be94dbbf80,0,77,Overseas
ee1a3c8cfae9,0,64,Overseas
e892504d7938,0,71,Overseas
1d9987e2ecfa,0,81,Overseas
61f14aff8656,0,49,Overseas
fe7da9cb6f3d,0,6,Overseas
3753d8a43581,0,69,Overseas
8e9bdc5735ae,0,14,Overseas
3b845f80bcb4,0,17,Overseas
51745599d1fc,0,87,Overseas
aabbab436700,0,46,Overseas
39ed41b5bae7,0,97,Overseas
d43ef56ea316,0,35,Overseas
23636f2e535c,0,58,Overseas
b3b7a1c0bc13,0.0555,22,Overseas
b2ca1cfea5d3,0,14,Overseas
937ca0bf1f6c,0,74,Overseas
ac75118d3793,0.01,39,Overseas
f06ce463ef15,0.02,10,Overseas
0fe81a44d77c,0,20,Overseas
d2ceab204bed,0,42,Overseas
922af10c9337,0,19,Overseas
17dc118b2fb4,0,30,Overseas
06ec524e9df1,0,37,Overseas
0bc1bc6fb69b,0,32,Overseas
b2caa387d5b4,0,91,Overseas
2efc4f5ac63b,0,37,Overseas
aea7e374e435,0,69,Overseas
6629ab1d84e6,0,82,Overseas
9a5e9abeb3f0,0,26,Overseas
3df581f092f0,0.5,75,Standard
a437ab031ae6,0,67,Overseas
591c670c0dcf,0,28,Overseas
a1ca94598ec0,0,28,Overseas
834f6519b0fd,0,56,Overseas
b536268507b1,0,69,Overseas
b91406ac6746,0,10,Overseas
4bee5960dd68,0,23,Overseas
8f09c300fd67,0,16,Overseas
aa8d1fbf5dda,0.01925,67,Overseas
16da0d915cb7,0,86,Overseas
51184329fc41,0,52,Overseas
fe3739e2be9b,0,1,Overseas
dfaf8c9085bc,0,75,Overseas
eff6ea64ad8b,0,26,Overseas
2df717ba212d,0,26,Overseas
3792f71a45ee,0,86,Overseas
157636601eeb,0,24,Overseas
664ade2f247e,0.03,4,Overseas
c7dc006b7204,0,14,Overseas
b88eb0bdeff1,0,85,Overseas
c93feb669c2d,0,79,Overseas
e86b8ff50b1a,0,24,Overseas
a36ff411b207,0,28,Overseas
b7a85da68f6f,0,71,Overseas
b5eb3f713061,0,98,Overseas
b1f2c3121faa,0,25,Overseas
8838ce296cf2,0,63,Overseas
9832bb83f768,0,58,Overseas
7544d3bcdef3,0,8,Overseas
87e11d36731b,0,33,Overseas
bd8f90efd81a,0,26,Overseas
31373c2697d7,0,36,Overseas
eedd3efae403,0,91,Overseas
2a45bad2aa4c,0,89,Overseas
6ad81d4af4d8,0,65,Overseas
60b9876eb951,0,15,Overseas
ec6dbf302270,0,85,Overseas
f4bb54673be7,0,67,Overseas
2bc5d043c304,0,58,Overseas
ef938f959e1b,0,50,Overseas
948b1c197066,0,93,Overseas
bdab2f74a124,0,58,Overseas
0a2f985ce4eb,0,66,Overseas
d026346a44bc,0,53,Overseas
55aa53af89da,0,38,Overseas
730a6e2cbbb6,0,22,Overseas
163014fbd1ea,0,18,Overseas
28722c39a67e,0,55,Overseas
0c70c5feafe1,2.5,86,Custom
85db7995d8b2,0,68,Overseas
b5a63d67132a,0,98,Overseas
634337f4d9cf,0,48,Overseas
7b0dfac22025,0,18,Overseas
1a9a0c79d041,0,66,Overseas
e8706404af25,0,5,Overseas
7c3233a0d1cb,0,20,Overseas
16d57029ab89,0,19,Overseas
ce1b127b4265,0.21,50,Standard
74d33103dd3f,0,51,Overseas
111078e3a96b,0.192,12,Standard
85b3e68822af,0,36,Overseas
0ae62a282450,0,44,Overseas
35c02f215726,0,95,Overseas
ef2030c11770,0,91,Overseas
10921be1cea0,0,52,Overseas
ee20b6d5e37f,0,10,Overseas
4b99b2175407,0,65,Overseas
4653b81f5830,0,52,Overseas
34881db7af78,0,75,Overseas
e0fe58dfbd79,0,73,Overseas
2636e1e1d382,0,47,Overseas
78586526d242,0,42,Overseas
d54813770780,0,64,Overseas
a08c942ac464,0,99,Overseas
cdb151a0de43,0,80,Overseas
12763079e877,0,87,Overseas
2f8aa7eeb839,0,27,Overseas
b0ea0382f15a,0,33,Overseas
1b9365252821,0,92,Overseas
4fa57a405feb,0,40,Overseas
3215cbecea18,0,55,Overseas
dc6ee1f8e5c8,0,89,Overseas
8cfc8732f863,0,60,Overseas
f9f763759ccd,0,27,Overseas
dbba80d78e89,0,99,Overseas
6de11c19bab0,0,78,Overseas
365d291ae931,0,99,Overseas
9cb793eaf339,0,13,Overseas
fcd640661cfb,0,43,Overseas
88b183400df2,0,80,Overseas
bc3e697fa279,0,26,Overseas
53e8be70494a,0,12,Overseas
9a54228c8661,0,60,Overseas
2314b4bf9d6a,0,79,Overseas
23792d1b1a65,0,32,Overseas
7162ef521593,0,27,Overseas
54cb70e984ce,0,49,Overseas
d04ac058f906,0,99,Overseas
d2f025e2d8d7,0,47,Overseas
d5494ec83003,0,26,Overseas
b5e3538e079a,0,1,Overseas
a84d055e8aa5,0,55,Overseas
22e1243bb685,0,30,Overseas
cef177320702,0,85,Overseas
80d18eb12b47,0,94,Overseas
6c3d83fc76c0,0,43,Overseas
2a93a9812b50,0,24,Overseas
a35ee1757104,0,7,Overseas
f2d23bea23f9,0,34,Overseas
2ab42680f579,0,50,Overseas
c110e61e3680,0.34,65,Standard
19bd71a63993,0,45,Overseas
1235d65abd30,0,46,Overseas
cfdad3bd7d10,0,97,Overseas
b982bc2fff88,0,71,Overseas
0ebffda82859,0,44,Overseas
6ca731ee9ddc,0,99,Overseas
413415d93d50,0,23,Overseas
e56576d41648,0,58,Overseas
608fa73f5d3e,0,42,Overseas
e3987baae8bc,0,39,Overseas
c50adf1bf56d,0,79,Overseas
7641c6c5573f,0,36,Overseas
712e058c21b7,0,60,Overseas
f353987fb7bf,0,19,Overseas
a376cac35d73,0,65,Overseas
e7452fa240ba,0,94,Overseas
21e9437cc669,0,41,Overseas
f9f013070c58,0,65,Overseas
257d29d1ae75,0,1,Overseas
763d5c8d2f7d,0,27,Overseas
347219a22322,0,36,Overseas
f887f6994f56,0,64,Overseas
ad5ac6094ad0,0,82,Overseas
ee813d10c447,0,41,Overseas
a4c1cac4e315,0,72,Overseas
fe79bc0087b1,0,70,Overseas
d0c54a8555d8,0,70,Overseas
fc8f9140ee99,0,53,Overseas
d1ad862fe135,0,93,Overseas
c8ce8bfa5075,0,24,Overseas
43d5c78932f9,0,75,Overseas
8498b0d986ca,0,30,Overseas
e9d0ac43acb2,0,79,Overseas
38d8a0913dee,0,39,Overseas
9b7befa40010,0,4,Overseas
0f6756542c3b,0,89,Overseas
5792f29389cf,0,22,Overseas
001c0bf0c931,0,40,Overseas
356034feee11,0,11,Overseas
f660e99874c7,0,21,Overseas
8335c260a339,0,35,Overseas
961da49d4763,0,30,Overseas
343198ba2445,0,100,Overseas
0ee197f1b1a2,0,45,Overseas
192400b9bb3b,0,40,Overseas
798f779b381f,0,13,Overseas
8.71E+11,0,82,Overseas
352a04863491,0,44,Overseas
dbc69ff3197c,0,99,Overseas
7886d58c3c23,0,71,Overseas
1c32d9e3f082,0,40,Overseas
adfa11233f29,0,49,Overseas
28d2252a124b,0,47,Overseas
1f89c391c1d5,0,86,Overseas
7d7a43f8f069,0,89,Overseas
acd3a3cd0966,0,86,Overseas
39dce466584a,0,78,Overseas
a6173f2d2bfa,0,18,Overseas
ef0322b93663,0,19,Overseas
e48d89273f29,0,62,Overseas
62acf563e4b8,0,10,Overseas
bd1707293243,0,47,Overseas
61e5bedd12a5,0,70,Overseas
89c14a51abf2,0,2,Overseas
bd9408813538,0,58,Overseas
c9f6b4217e09,0,61,Overseas
1147d2b10489,0,66,Overseas
ef632667762f,0,100,Overseas
7b8a7dc15e48,0,34,Overseas
8cc460522f2a,0,84,Overseas
5941aa1b5781,0,75,Overseas
2eeee3866abc,0,52,Overseas
787679abd165,0,70,Overseas
3bd78908247c,0,60,Overseas
572e2ede8ee0,0,87,Overseas
491652db0b2d,0,93,Overseas
296a9f384f61,0,58,Overseas
8a93cf81aad1,0,27,Overseas
2119e05ecf39,0,52,Overseas
4c5fd46637a7,0,50,Overseas
fabb1c8ecacc,0,90,Overseas
83683987ff06,0,13,Overseas
f820a534dafb,0,4,Overseas
b757b94a5093,0,53,Overseas
78b556969685,0,83,Overseas
59bd2c5d56d5,0,90,Overseas
