purno,vendno,custno,transfer,item,cost,qtyord,qtyrec,created
48046,3500,19100,N,62518567b26d,0.0508,600,600,4/8/18
48046,3500,19100,N,e32adeda56eb,0.16752,500,500,4/8/18
48046,3500,19100,N,69b31a364600,1.02828,50,50,4/8/18
48046,3500,19100,N,1a37231c46e2,0.0278,500,500,4/8/18
48046,3500,19100,N,8.77249E+11,0.0506,100,100,4/8/18
38162,13950,146200,Y,b41f5e6fe52c,0.012,5005,5005,3/23/18
38162,13950,146200,Y,13dfaee8f27f,6,1,1,3/23/18
38187,13950,1200,Y,fc1719b9a5be,0.0065,10000,10000,4/3/18
48031,13800,13713,N,4ca7b1d5a53a,0.13,200,200,4/3/18
48031,13800,13713,N,4c5a6dbee2a5,0,1,1,4/3/18
48031,13800,13713,N,1d8e9ff5785a,0,1,1,4/3/18
48031,13800,13713,N,c53023ca21f0,0.145,200,200,4/3/18
48031,13800,13713,N,4c5a6dbee2a5,0,1,1,4/3/18
48031,13800,13713,N,1d8e9ff5785a,0,1,1,4/3/18
48033,15100,1656,N,5d806e407f54,0.00555,260000,260000,4/3/18
48035,3012,9207,N,d935264bd9f8,0.00676,36000,36000,4/3/18
48023,3500,13906,N,1ef0ac9ed7ff,0.0326,1000,1000,4/2/18
48023,3500,7450,N,849f2e6a962e,0.02128,5000,5000,4/2/18
48013,5315,17740,N,42451b325489,0.147,100,100,4/2/18
48013,5315,17740,N,1d8e9ff5785a,0,1,1,4/2/18
48027,102100,19100,N,955078fa8d01,6.63,100,100,4/2/18
48027,102100,19100,N,591e962e7514,0,1,1,4/2/18
48014,13800,17740,N,700bdc5b5dbf,0.2,100,100,4/2/18
48014,13800,17740,N,4c5a6dbee2a5,0,1,1,4/2/18
48014,13800,17740,N,94c486259055,0.2,100,100,4/2/18
48014,13800,17740,N,4c5a6dbee2a5,0,1,1,4/2/18
48014,13800,17740,N,d834a2e49156,0.2,100,100,4/2/18
48014,13800,17740,N,4c5a6dbee2a5,0,1,1,4/2/18
48017,14802,17740,N,6d0e56e2c480,0.1307,1000,1000,4/2/18
48017,14802,17740,N,1d8e9ff5785a,0,1,1,4/2/18
127187,243500,60,N,6009ff9ccf25,0.042,1000,1000,12/30/17
28081,243500,60,N,05c9d121fb69,0.338,100,100,2/14/18
28198,277600,15855,N,7d03fb0d20f6,9.1,100,100,2/27/18
28012,312400,146200,Y,58853e626a82,0.005,32966,32966,2/2/18
28012,312400,146200,Y,13dfaee8f27f,25,1,1,2/2/18
18109,316900,14700,N,b4aee41ab986,0.45,5000,5000,1/23/18
18109,316900,14700,N,13dfaee8f27f,0,1,1,1/23/18
18042,316900,146200,N,58853e626a82,0.225,100000,100000,1/9/18
18042,316900,146200,N,13dfaee8f27f,0,1,1,1/9/18
38115,219300,14700,N,f3d351d9deb6,1.28,1020,1020,3/13/18
38115,219300,14700,N,13dfaee8f27f,0,1,1,3/13/18
28183,219300,118400,N,1f130ea7c874,0.125,2200,2200,2/25/18
28183,219300,118400,N,ca34ab5c748c,0,1,1,2/25/18
38163,306600,146200,N,58853e626a82,0.249,5005,5005,3/23/18
R048058A,8790,,N,b676bebdf746,0.0323,-1050,-1050,4/17/18
127081,151200,1656,N,be9737a093df,0.0117,490000,490000,12/11/17
127081,151200,1656,N,ca34ab5c748c,0,1,1,12/11/17
47026,150300,,N,a1b9e6e7531b,0.0126,120,120,4/5/17
47026,150300,,N,5b22c6750f69,0.019,480,0,4/5/17
47026,150300,,N,a5906a9fefef,0.052,1000,1000,4/5/17
47026,150300,,N,b7ff8bfcd171,0.088,3500,3500,4/5/17
47026,150300,,N,47a5028e0beb,0.011,480,0,4/5/17
47026,150300,,N,2801a330d9b4,0.0138,480,0,4/5/17
47026,150300,60,N,ad01a90bbed1,65,10,10,4/5/17
47026,150300,60,N,f5ced7814531,110,10,10,4/5/17
47026,150300,60,N,f5ced7814531,110,10,10,4/5/17
47026,150300,60,N,a39bd50ed77a,40,10,10,4/5/17
47026,150300,60,N,a39bd50ed77a,40,10,10,4/5/17
47026,150300,60,N,66b46e3b8306,45,10,10,4/5/17
47026,150300,60,N,5cbb166c370f,450,1,1,4/5/17
47026,150300,60,N,5cbb166c370f,550,1,1,4/5/17
47026,150300,60,N,5cbb166c370f,550,1,1,4/5/17
47026,150300,60,N,5cbb166c370f,200,1,1,4/5/17
47026,150300,60,N,5cbb166c370f,200,1,1,4/5/17
47026,150300,60,N,5cbb166c370f,550,1,1,4/5/17
38179,150300,146100,N,f96b460915f8,0.00887,104000,104000,3/29/18
127173,150300,120700,N,fc027d0ec859,0.00287,530800,530800,12/27/17
127173,150300,120700,N,ca34ab5c748c,0,1,1,12/27/17
38049,298000,,Y,9ac5e733311b,0,25,25,3/6/18
38049,298000,,Y,7.16011E+11,0,25,25,3/6/18
38049,298000,,Y,fe4808444ae1,0,25,25,3/6/18
38049,298000,,Y,a4a14a59c271,0,25,25,3/6/18
38049,298000,,Y,63439e06335e,0,25,25,3/6/18
38049,298000,,Y,6d12f116f2e3,0,25,25,3/6/18
38049,298000,,Y,1e275c2cf9d5,0,25,25,3/6/18
38049,298000,,Y,d77ad3c4bfcf,0,25,25,3/6/18
38049,298000,,N,13dfaee8f27f,0,8,8,3/6/18
28130,11405,1010,N,9cf9e0a574dd,0.0327,10500,10500,2/20/18
28130,11405,1010,N,0a960a82d511,0,1,1,2/20/18
R028130A,11405,,N,9cf9e0a574dd,0.0327,-500,-500,4/20/18
38140,13800,116400,N,ce507b64d5ac,1.21,200,200,3/15/18
38140,13800,116400,N,03aa8681da62,1.23,400,400,3/15/18
38140,13800,116400,N,eb64b072d9f0,0.65,100,100,3/15/18
38140,13800,116400,N,5dd61efe4c79,1.4,475,475,3/15/18
38195,15100,19100,N,483a8002fbe6,1.6,30,30,3/31/18
38195,15100,19100,N,591e962e7514,0,1,1,3/31/18
38194,3012,17200,N,05f130bad262,0.01038,8500,8500,3/31/18
48099,13800,116400,N,1d97e26bf055,0.1458,1000,1000,4/16/18
38191,13800,116400,N,dafb81015176,0.16,200,200,3/31/18
38192,3100,116400,N,905cd271cdb7,0.05,1000,1000,3/31/18
38192,3100,116400,N,2d281bbe5406,0.14,600,600,3/31/18
38193,13800,116400,N,d7204c11960d,0.372,175,175,3/31/18
48061,15100,14750,N,cf6e416502a8,0.03875,4800,4800,4/8/18
97111,13800,138000,N,525d6c61f4e3,0.06,500,500,9/19/17
97111,13800,138000,N,ca34ab5c748c,0,1,1,9/19/17
97111,13800,138000,N,472d842ff883,0.013,1000,1000,9/19/17
97111,13800,101200,N,2167f8637e59,0.022,9500,9500,9/19/17
97111,13800,120100,N,b6a2661a974f,0.04345,7000,7000,9/19/17
97111,13800,120100,N,472d842ff883,0.0099,7000,7000,9/19/17
97111,13800,1200,N,91075cc2fded,0.12,1000,1000,9/19/17
97111,13800,15052,N,7d5015a80f2c,0.04,500,500,9/19/17
97111,13800,16975,N,48b51fb0a5e2,0.031,2000,2000,9/19/17
97111,13800,18700,N,080dc90dcfe7,0.007,5000,5000,9/19/17
97111,13800,117500,N,4ccddfb49138,0.013,15000,15000,9/19/17
97111,13800,800,N,6c4b1b4a6cd4,0.022,1000,1000,9/19/17
28110,13280,146200,N,24d139f09b43,0.04724,30000,30000,2/18/18
28110,13280,146200,N,d9221aca9e6a,150,1,1,2/18/18
28110,13280,146200,N,ca34ab5c748c,25,1,1,2/18/18
28110,13280,146200,N,6eb8d2e33c57,40,1,1,2/18/18
28110,13280,146200,N,1839e194af5c,35,1,1,2/18/18
48058,8790,60,N,b676bebdf746,0.0323,1050,1050,4/8/18
48058,8790,60,N,5fba67c3f3a0,0.0159,2000,2000,4/8/18
38123,220700,,N,2d3d80fbb900,875,1,1,3/13/18
28067,220700,,N,2d3d80fbb900,495,1,1,2/13/18
48074,13911,14700,N,0c9b5fa8def6,0.0615,5500,5500,4/9/18
48074,13911,14700,N,ca34ab5c748c,25,1,1,4/9/18
48074,13911,14700,N,b4ba8b137512,425,1,1,4/9/18
28092,13005,120700,N,7a5e86cb397a,0.0198,10000,10000,2/18/18
28092,13005,120700,N,7249d3a30d40,0.20261,9560,9560,2/18/18
48071,4900,120700,N,249ecfd37f23,0.075,500,500,4/9/18
48071,4900,120700,N,c18c3f1c0c4c,0.08,500,500,4/9/18
48071,4900,120700,N,81c5e435d905,0.102,500,500,4/9/18
48073,4900,14700,N,5be5c05763f6,0.45,1780,1780,4/9/18
38127,321500,14301,N,1d8e9ff5785a,0,1,1,3/14/18
38127,321500,14301,N,591e962e7514,0,1,1,3/14/18
38127,321500,14301,N,13dfaee8f27f,0,1,1,3/14/18
38127,321500,14301,N,6d996463db21,70.45,200,200,3/14/18
48076,4900,15855,N,04d7fbab4385,0.35,300,300,4/10/18
48064,14802,17740,N,7dac0eddad14,0.06,2000,2000,4/8/18
48064,14802,17740,N,0a960a82d511,0,1,1,4/8/18
48069,3302,14228,N,947a6e648898,0.068,1000,1000,4/8/18
48069,3302,14228,N,0a960a82d511,0,1,1,4/8/18
48069,3302,14228,N,6980b7c4689a,0.16,200,200,4/8/18
48069,3302,14228,N,0a960a82d511,0,1,1,4/8/18
38009,13911,17580,N,2780cecf9733,0.013,110000,110000,3/2/18
38009,13911,17580,N,4c5a6dbee2a5,25,1,1,3/2/18
48087,162900,60,N,b676bebdf746,0.04,1050,1050,4/13/18
48070,119800,14228,N,7f0215037c10,0.25,200,200,4/8/18
48070,119800,14228,N,0a960a82d511,0,1,1,4/8/18
48066,183600,14228,N,7fcb37a88ae3,1.6,100,100,4/8/18
48066,183600,14228,N,0a960a82d511,0,1,1,4/8/18
38180,13950,15855,Y,22fa640221c0,0.03463,1444,1444,3/29/18
18187,152900,,N,f10f21158255,2.1,197,197,1/31/18
28001,152900,,Y,09c9523d72fe,4.75,240,240,2/1/18
117034,13950,146200,Y,b41f5e6fe52c,0.0006,100000,100000,11/8/17
117034,13950,146200,Y,13dfaee8f27f,6,1,1,11/8/17
127174,277400,120700,N,2eaa2f2ad9df,0.0261,250000,250000,12/27/17
28045,298000,142900,Y,6a4403467ec9,0.02875,50800,50800,2/9/18
48108,3012,15855,N,068eea31b3fd,0.01574,7500,7500,4/17/18
48108,3012,15855,N,8532f8fcc9c4,0.02025,10000,10000,4/17/18
18135,287900,14700,N,ef2b4bcf3dba,1200,1,1,1/25/18
18135,287900,14700,N,ab19870079b5,7.5,100,100,1/25/18
38026,164800,14700,N,51504ee08f12,0.085,12000,12000,3/3/18
38026,164800,14700,N,ca34ab5c748c,0,1,1,3/3/18
28020,164800,14700,N,746c0786897b,0.162,10000,10000,2/5/18
28020,164800,14700,N,13dfaee8f27f,0,1,1,2/5/18
28191,225300,120700,N,be9fb603f7e2,0.02967,51650,51650,2/26/18
28062,225300,1010,N,e91760134ba7,0.0306,112000,112000,2/12/18
28062,225300,1010,N,ca34ab5c748c,0,1,1,2/12/18
18111,13950,14700,Y,6790fa1882b6,0.012,5000,5000,1/23/18
18111,13950,14700,Y,13dfaee8f27f,6,1,1,1/23/18
18043,312400,146200,Y,58853e626a82,0.0015,100000,100000,1/9/18
18043,312400,146200,Y,13dfaee8f27f,25,1,1,1/9/18
28137,134600,138000,N,e30c8087f64d,1.65,1694,1694,2/21/18
28137,134600,138000,N,b4ba8b137512,750,1,1,2/21/18
28137,134600,138000,N,ca34ab5c748c,400,1,1,2/21/18
38099,211900,,N,dfd2d75afd54,875,1,1,3/9/18
38034,13921,14700,Y,232cabe71233,0.002,50000,50000,3/5/18
38034,13921,14700,Y,13dfaee8f27f,25,1,1,3/5/18
38116,13921,14700,Y,f3d351d9deb6,0.1,1000,1000,3/13/18
38116,13921,14700,Y,13dfaee8f27f,25,1,1,3/13/18
28049,13800,800,N,a5e2300a9a7d,0.011,1500,1500,2/11/18
28049,13800,5060,N,10a1d0dbd0fd,0.013,200,200,2/11/18
28049,13800,4531,N,6b7805e4f2cd,0.1,100,100,2/11/18
28049,13800,14060,N,73f8e11e3dc1,0.017,500,500,2/11/18
28049,13800,1010,N,5d5b5a1ecf54,0.012,1000,1000,2/11/18
28049,13800,14060,N,63833d0df998,0.073,2000,2000,2/11/18
28049,13800,14060,N,f852e6eca804,0.076,500,500,2/11/18
28049,13800,14060,N,5986fb163c58,0.025,500,500,2/11/18
28049,13800,14060,N,b65585725567,0.026,500,500,2/11/18
28049,13800,14060,N,99093311e776,0.035,2000,2000,2/11/18
28049,13800,14060,N,1618b605a205,0.031,5000,5000,2/11/18
28049,13800,14060,N,f218ab57c78c,0.034,1000,1000,2/11/18
28049,13800,14060,N,c582a1871314,0.025,5000,5000,2/11/18
28049,13800,14060,N,ae9e99f3a63f,0.026,1000,1000,2/11/18
48158,156600,5313,N,eac7313038df,0.0285,2000,2000,4/23/18
48120,811,17600,N,db9c392a010c,0.05,1000,1000,4/18/18
48111,13800,13713,N,9e60b700ca17,0.098,500,500,4/18/18
48111,13800,13713,N,4c5a6dbee2a5,0,1,1,4/18/18
48111,13800,13713,N,1d8e9ff5785a,0,1,1,4/18/18
48114,157500,118400,N,47521172fa47,0.005,5000,5000,4/18/18
48052,13950,14700,Y,92f754056635,0.055,2000,2000,4/6/18
48052,13950,14700,Y,13dfaee8f27f,6,1,1,4/6/18
48132,120200,133800,N,2810ce365091,0.076,1000,1000,4/19/18
48132,120200,133800,N,4c5a6dbee2a5,0,1,1,4/19/18
48003,298000,14700,Y,fe4808444ae1,0.055,44500,44500,4/2/18
48003,298000,14700,Y,13dfaee8f27f,0,1,1,4/2/18
48002,298000,14700,Y,fe4808444ae1,0.055,4100,4100,4/2/18
48002,298000,14700,Y,13dfaee8f27f,0,1,1,4/2/18
48004,298000,14700,Y,6d12f116f2e3,0.055,55000,55000,4/2/18
48004,298000,14700,Y,13dfaee8f27f,0,1,1,4/2/18
48088,220700,138900,N,2d3d80fbb900,625,1,1,4/13/18
48091,220700,,N,2d3d80fbb900,160,1,1,4/13/18
48092,220700,,N,2d3d80fbb900,165,1,1,4/16/18
48082,220700,,N,2d3d80fbb900,445,1,1,4/11/18
48093,3100,10600,N,da7ab43b3fa2,0.013,1000,1000,4/16/18
48093,3100,10600,N,0558e31237bc,0.011,1000,1000,4/16/18
48093,3100,120700,N,b397a3f2e50e,0.00425,50000,50000,4/16/18
48113,6038,800,N,b914a2b3667e,0.07,3000,3000,4/18/18
48112,13800,15855,N,14403bccd450,0.004,1000,1000,4/18/18
48112,13800,1200,N,e91ebec8c942,0.008,5000,5000,4/18/18
48020,8790,17580,N,e1b8f122c4e9,0.0622,490,490,4/17/18
48020,8790,17580,N,ca34ab5c748c,0,1,1,4/17/18
48109,13800,15855,N,a8acf51601a4,0.03,300,300,4/17/18
48109,13800,15855,N,51ab67b601a4,0.027,200,200,4/17/18
48109,13800,15855,N,84217000e8ab,0.03,1000,1000,4/17/18
48109,13800,15855,N,2167f8637e59,0.025,2500,2500,4/17/18
48109,13800,15855,N,45a773486d01,0.04,3000,3000,4/17/18
48109,13800,15855,N,09b5ff52941c,0.015,5000,5000,4/17/18
48109,13800,15855,N,194f55847a60,0.052,100,100,4/17/18
48109,13800,15855,N,a627cf40fdf6,0.003,10000,10000,4/17/18
